year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,2,16,271.37075,917.041666666667,76.375,2,257.166666666667,33.0416666666667,10598,11125,0,117930,102688,7973,0,0,0,11411,31136,98206,0,163424,1992,1610,14270,4830,0,172508,18006,171939,726543,718997,49.4325,63.6275
2015,2,17,269.552875,937.875,69.5,6.375,27.7916666666667,32.8333333333333,10735,9691,0,89266,81135,8382,0,0,0,38160,29971,82598,0,163471,2037,1716,13907,4592,0,293108,14745,291654,726330,746941,38.2020833333333,51.37375
2015,2,18,269.059041666667,910.375,67.6666666666667,3.58333333333333,44.75,30.4166666666667,11449,12170,0,114547,107217,8418,0,0,0,16795,29802,103865,0,163486,2082,1561,28198,5269,0,188428,27108,189314,760810,746344,44.6408333333333,58.0791666666667
2015,2,19,270.188875,924.666666666667,68.2916666666667,1.04166666666667,123.083333333333,6.33333333333333,11651,12490,0,142394,126085,8878,0,0,0,8329,31003,130022,0,163499,2079,1691,35059,5258,0,75744,33094,75811,755104,732766,54.2895833333333,68.3179166666667
2015,2,20,270.059625,901.875,74.1666666666667,1.20833333333333,177.791666666667,37.75,11159,13419,0,122957,128223,8767,0,0,0,4235,31670,124282,0,163485,1971,1731,23581,4705,0,108029,22158,107880,740803,730876,50.0025,63.2191666666667
2015,2,21,270.957708333333,890.083333333333,77.375,3.95833333333333,289.166666666667,32.3333333333333,10458,115,0,84214,45255,6498,0,0,0,27961,28795,101330,0,163456,1890,1682,20500,4654,0,239811,18504,238940,659831,658087,33.3133333333333,44.8041666666667
2015,2,22,271.434583333333,906.541666666667,65.75,3.58333333333333,294.583333333333,17.8333333333333,9226,0,0,77469,28521,5062,0,0,0,43328,27520,88653,0,163447,1899,1536,34588,4232,0,256841,32000,255799,606644,609005,15.8333333333333,30.1166666666667
2015,2,23,270.136041666667,908.75,75.7916666666667,3.875,236.291666666667,33.25,10954,0,0,81517,34576,7493,0,0,0,26393,30767,96750,0,163403,1948,1541,13710,4846,0,316719,17121,315271,719203,725505,28.6129166666667,43.295
2015,2,24,270.518041666667,904.958333333333,60.625,5.29166666666667,291.5,18.25,10350,0,0,88476,32903,7254,0,0,0,22349,30843,107903,0,163420,1972,1648,34214,5247,0,310182,31022,309848,741246,743325,25.6583333333333,40.5795833333333
2015,2,25,270.528458333333,923.625,66.5416666666667,4.5,309.791666666667,37.1666666666667,10800,0,0,88712,43817,7273,0,0,0,12048,30389,106317,0,163328,1837,1715,33048,5242,0,288171,29355,287578,745119,738703,32.765,46.9458333333333
2015,2,26,272.341416666667,923.083333333333,67.625,2.625,295.458333333333,46.1666666666667,11217,0,0,94477,50839,7700,0,0,0,9277,30776,113050,0,163385,1593,1772,26257,4619,0,248059,28557,248568,729030,723511,39.0366666666667,52.6166666666667
2015,2,27,269.194,976.291666666667,64.5,3.16666666666667,303.416666666667,7.25,11415,0,0,89503,51347,7443,0,0,0,18178,32266,110134,0,163371,1020,1798,37809,4676,0,246880,32987,247417,721183,705439,37.8891666666667,51.57375
2015,2,28,270.616041666667,915.708333333333,75.8333333333333,1.58333333333333,214.291666666667,17.3333333333333,10703,0,0,84301,46185,5645,0,0,0,22618,31743,103778,0,163342,1689,1768,29005,4678,0,189655,27188,188321,633548,625598,33.5366666666667,45.24125
2015,3,1,275.709416666667,925.833333333333,74.625,2.29166666666667,254.583333333333,18.0833333333333,10817,7246,0,117178,137948,6315,0,0,0,9624,23914,59402,0,163262,980,1718,27496,5219,0,83288,24510,81554,610342,635372,51.5975,37.5583333333333
2015,3,2,276.490833333333,911.541666666667,81.3333333333333,1.70833333333333,209.791666666667,31.4166666666667,11206,0,0,106361,113353,7156,0,0,0,18177,33546,89156,0,154200,2061,1725,12433,4408,0,262099,13093,261529,783011,778455,42.0804166666667,54.8733333333333
2015,3,3,275.554875,906.75,82.5,1.29166666666667,220.375,51.6666666666667,9439,0,0,131031,98859,7090,0,0,0,6184,37368,144334,0,162225,1917,1535,30736,5120,0,55896,31604,55539,697365,683447,52.3829166666667,63.7383333333333
2015,3,4,272.9965,969.208333333333,61,4,247.708333333333,6,8804,0,0,94281,38617,5741,0,0,0,20753,31368,55432,0,161400,970,1334,41299,3840,0,105498,36090,105300,499781,496233,34.2733333333333,45.8708333333333
2015,3,5,269.194375,989.166666666667,43.3333333333333,2.33333333333333,96.5,0,8089,0,0,120261,57045,5582,0,0,0,15542,28666,59667,0,92275,1811,1544,20692,3341,0,124503,26715,126042,529164,524758,37.0308333333333,39.59375
2015,3,6,270.961875,986.708333333333,35.0833333333333,1.5,156.75,0,12118,22152,0,109893,165130,8150,0,0,0,2749,18696,70897,0,114466,1931,1567,57867,6038,0,86821,57534,86969,680923,682072,53.1541666666667,58.7670833333333
2015,3,7,272.390583333333,986.125,49,0.75,173.458333333333,0,10567,21441,0,121289,166208,9327,0,0,0,6566,17142,43784,0,137744,1936,1586,57141,5029,0,167161,57920,166111,730294,735626,57.6520833333333,55.0179166666667
2015,3,8,274.029875,980.625,44.125,1.33333333333333,134.5,0.458333333333333,11609,18033,0,137772,163523,7761,0,0,0,2809,15140,46739,0,154374,1914,1405,38420,4327,0,101091,45384,99990,693497,700765,58.76,49.29375
2015,3,9,274.216541666667,981.416666666667,41.5,1.54166666666667,227.291666666667,0,10422,19303,0,114925,157158,8712,0,0,0,5942,14293,35667,0,158351,1996,1662,37534,6186,0,128147,39179,128367,679190,676017,52.6608333333333,56.2041666666667
2015,3,10,272.591125,982.166666666667,58.0833333333333,0.958333333333333,176.291666666667,0,13015,17974,0,113803,144722,7302,0,0,0,6011,11602,41956,0,131199,1964,1620,15771,6006,0,58082,20888,57969,568368,574249,48.25875,62.2658333333333
2015,3,11,272.338375,955.958333333333,70.625,0.958333333333333,196.208333333333,0.958333333333333,12909,3431,0,114985,137436,8470,0,0,0,19850,17145,43523,0,115895,1198,1432,10524,6290,0,192926,10284,193371,663718,656621,46.18,57.66875
2015,3,12,271.822416666667,978.166666666667,61.9583333333333,1.41666666666667,221.375,1.91666666666667,9659,20744,0,177242,170301,9618,0,0,0,9154,15372,30086,0,138717,2053,1634,24048,5057,0,98865,22950,98194,721349,715562,59.2625,56.5779166666667
2015,3,13,270.371333333333,978.875,62.3333333333333,3.5,93.3333333333333,15.4166666666667,12299,0,0,91939,78858,7173,0,0,0,10246,36109,98048,0,163096,1936,1613,38437,3555,0,163151,38684,163157,668769,674321,40.20875,51.3133333333333
2015,3,14,267.707541666667,979.666666666667,61.5416666666667,2.875,61.25,5.91666666666667,11546,0,0,86892,58799,6258,0,0,0,12745,33337,75095,0,154697,1949,1529,42445,3639,0,160199,42218,160411,613004,617901,38.9675,49.0995833333333
2015,3,15,266.482125,976.166666666667,65.3333333333333,1.58333333333333,134,31.4166666666667,11175,0,0,97944,73034,6118,0,0,0,14801,32076,75633,0,157182,1944,1493,42661,3550,0,86073,43337,87112,578691,577166,39.5083333333333,51.38875
2015,3,16,265.801125,975.583333333333,68.375,1.45833333333333,77.125,5.375,11056,5245,0,133929,127579,6941,0,0,0,7992,32849,121563,0,162370,1918,1515,45866,3513,0,46031,46470,46127,689171,691196,52.1216666666667,65.04375
2015,3,17,268.727625,973.208333333333,66.8333333333333,3.79166666666667,112.041666666667,25.2083333333333,10663,6627,0,103752,132010,7371,0,0,0,7907,30680,107834,0,163200,1842,1541,17492,3202,0,130543,24297,131720,703627,708898,44.57375,55.9116666666667
2015,3,18,268.51025,974.583333333333,72,3.20833333333333,74,68.75,10691,5500,0,104117,113991,7269,0,0,0,9068,28686,116465,0,163262,1912,1532,8050,3746,0,147661,12026,147278,700523,713809,44.8341666666667,56.3658333333333
2015,3,19,270.432625,971.625,81.3333333333333,3.25,54.7916666666667,81.0416666666667,10358,0,0,91740,75544,7504,0,0,0,10503,28111,61214,0,163244,1845,1518,11389,3043,0,225204,14085,224718,649583,665172,37.0441666666667,49.44875
2015,3,20,269.984291666667,948.375,78.875,3.83333333333333,41,54.75,10634,0,0,89051,63559,7276,0,0,0,19583,28192,71446,0,163229,1851,1531,8900,3277,0,271219,14077,271209,657649,687337,37.63375,49.4133333333333
2015,3,21,269.707375,964.25,87.875,4,44.0833333333333,86.6666666666667,10837,0,0,97350,59647,6539,0,0,0,11158,29137,89148,0,163253,1851,1456,10047,3322,0,176241,11821,175943,621875,629202,41.4120833333333,51.9679166666667
