year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,fossil_fuels,renewables,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2017,12,29,272.95125,978.375,74.04166667,4.208333333,216.6666667,31.45833333,137101,512192,8771,242192,655803,650619,44.90791667,53.55291667
2017,12,30,271.6425,984.125,82.79166667,2.916666667,185,33.45833333,114435,526667,16152,226942,583851,591293,34.01458333,43.885
2017,12,31,269.0983333,981.75,83.25,3.208333333,208.7083333,61.54166667,100664,537753,7759,258021,565468,556628,14.76,25.5025
2018,1,1,268.3716667,987.9166667,71.625,4.125,212.0833333,15.83333333,97529,508814,18776,233476,512078,516309,7.358333333,20.1775
2018,1,2,270.45125,988.6666667,71.25,4.083333333,216.25,21.875,250687,439752,14497,167404,752337,761359,51.83291667,46.63875
2018,1,3,270.9791667,988.6666667,91.83333333,2.958333333,167.9166667,43.70833333,221737,599453,12005,296677,758299,765745,49.51208333,45.91625
2018,1,4,271.2379167,984.0416667,87.375,3.166666667,210.625,50.83333333,113026,506337,38390,143552,553432,544993,24.25791667,43.40958333
2018,1,5,270.5279167,970.5,84.58333333,3.875,185.4166667,73.75,128172,403107,40199,90171,522267,533922,37.74375,49.14
2018,1,6,265.5170833,956.4166667,89.125,2.416666667,238.3333333,77.29166667,275356,313180,45758,50933,645468,642546,60.565,50.18166667
2018,1,7,264.1091667,957.5,90.875,2.416666667,165.8333333,67.91666667,190616,356236,45013,64808,581266,582747,53.6775,50.42583333
2018,1,8,264.2233333,968.125,76.70833333,0.75,118.1666667,15,288645,417958,57751,118567,738856,750585,60.07958333,67.89916667
2018,1,9,262.5083333,974.4583333,87.58333333,0.75,115.8333333,45,205601,390142,47749,113922,650273,645437,61.32041667,61.54541667
2018,1,10,266.06125,975.7083333,91.54166667,3.25,214.6666667,73.33333333,210565,480185,42712,211817,667201,663094,61.94416667,57.66833333
2018,1,11,267.0675,979.0416667,66.16666667,4.625,245,28.95833333,225903,329231,26535,89395,584173,594140,60.93166667,55.73083333
2018,1,12,265.5745833,981.5,80.79166667,1.375,173.6666667,3.958333333,227299,410185,19349,170091,647631,644785,58.01,63.17708333
2018,1,13,263.6858333,975.875,87.66666667,1.166666667,163.5416667,47.875,293162,354617,6748,108082,692012,697792,52.98541667,57.34541667
2018,1,14,265.53,975.5833333,84.125,1.291666667,133.75,51.04166667,262222,360005,8907,81454,651250,648330,51.1425,56.03333333
2018,1,15,265.0558333,982.5,77.45833333,1.708333333,186.0416667,2,322874,416872,23053,125590,773695,770018,55.45875,61.09708333
2018,1,16,266.91875,984.25,75.83333333,1.625,137.7083333,15,247161,534472,21866,235797,768538,767494,49.82833333,55.84916667
2018,1,17,268.2179167,982.7083333,73.625,1.083333333,127.5,10.83333333,279463,483266,23339,179796,759881,755544,50.78333333,56.9025
2018,1,18,267.3545833,981.3333333,74.625,1.208333333,188.875,0,320097,386770,25302,78885,757689,753513,55.10041667,60.685
2018,1,19,268.3870833,978.7083333,65.41666667,1.041666667,114.5833333,0,295978,394370,22326,115029,748405,747209,52.665,58.255
2018,1,20,267.8691667,983.1666667,69,1.541666667,174.625,0,170677,501065,23830,224219,662520,658380,45.15541667,50.80791667
2018,1,21,270.28425,985.6666667,70.875,1.333333333,190.0833333,1.25,141859,520646,22989,209224,605274,601873,41.47208333,47.7275
2018,1,22,268.7414583,985.5833333,76.75,1.083333333,234.0833333,0,246261,442204,23476,157578,711059,714832,51.32,56.99125
2018,1,23,268.9601667,985.5,70.75,1.125,171.4583333,0.166666667,317690,374835,22067,67713,729853,727616,55.50291667,60.71416667
2018,1,24,268.57625,983.7916667,72.58333333,1,166.5,0,308740,385308,21866,98857,728867,730461,53.96916667,59.17625
2018,1,25,266.4841667,977.2083333,90.75,2,212.5416667,62.125,264113,405618,9321,134842,740259,741658,50.94916667,56.68541667
2018,1,26,267.08875,978.9166667,67.54166667,5,267.5,25,173420,553824,21896,269668,748532,754709,47.08583333,53.46416667
2018,1,27,267.5633333,985.2083333,51.41666667,4.291666667,197.0833333,18.75,154886,482759,22988,201583,679391,672700,46.43916667,51.67333333
2018,1,28,268.8691667,990.125,58.08333333,3.125,98.75,27.29166667,139419,448957,19214,169564,628401,625740,46.55291667,51.97708333
2018,1,29,268.9775,990.8333333,64.625,0.958333333,69,12.70833333,279105,374742,23731,89198,742554,731544,52.35583333,57.84708333
2018,1,30,267.2308333,985.9166667,70,1.25,182.5,0,318540,357610,22006,69896,748428,745253,51.98041667,57.20875
2018,1,31,266.7645833,980.4583333,72.625,1.041666667,145.875,0,318710,359176,21561,51738,746893,743292,54.62416667,59.72958333
2018,2,1,265.4095833,969.4583333,67.54166667,2.291666667,192.4166667,13.95833333,125574,560908,16702,279966,666029,662897,37.08875,57.68375
2018,2,2,265.1195833,969.375,50.20833333,3.541666667,190,16.66666667,220252,508952,26150,224294,767064,769906,48.91625,55.04666667
2018,2,3,265.9154167,974.5,55.625,3.75,207.0833333,17.91666667,218052,584119,7535,270339,743911,760643,49.0475,52.02833333
2018,2,4,264.8445833,966.1666667,86.83333333,2.833333333,273.5,71.25,114906,560924,28451,204353,610312,604839,27.11333333,55.61625
2018,2,5,263.6320833,963.1666667,89.625,2.083333333,192.9166667,71.875,134413,476277,36704,138204,641706,633924,43.475,58.97416667
2018,2,6,264.2516667,966.875,65.45833333,2.333333333,199.5833333,34.16666667,228406,301164,37359,54956,578598,574077,58.18791667,58.40291667
2018,2,7,262.7120833,972.0416667,58.29166667,2,87.41666667,27.29166667,246846,374104,47502,60482,700617,693571,58.1725,60.24583333
2018,2,8,262.53025,974.0833333,58.625,1.291666667,98.91666667,13.125,331989,404775,57072,94857,763464,771655,61.585,66.03166667
2018,2,9,263.2416667,976.6666667,65.58333333,1.125,129.0833333,9.791666667,206887,359528,44302,70771,606010,607610,61.3425,63.97541667
2018,2,10,266.4641667,978.7916667,50.66666667,1.833333333,148.25,14.16666667,212953,459757,44362,188461,667957,669593,63.70875,54.27083333
2018,2,11,268.4558333,978.0416667,65,3.041666667,162.25,22.08333333,283348,387110,16415,143722,631236,635977,61.42916667,52.41625
2018,2,12,268.9845833,976.1666667,58.58333333,3,238.3333333,31.66666667,187289,432956,16719,188561,595804,598697,53.94916667,59.44666667
2018,2,13,264.7695833,976.3333333,66.79166667,3.625,168,17.70833333,234139,508219,26875,205638,778107,784037,49.24458333,55.53083333
2018,2,14,269.4404167,977.25,80.91666667,5.041666667,203.3333333,48.75,207636,577929,15837,259163,773497,774959,46.665,53.00833333
2018,2,15,268.88625,982.1666667,88.08333333,0.875,126.1666667,71.45833333,276820,458928,21426,134657,754741,751352,53.09291667,59.01541667
2018,2,16,270.8966667,981.2083333,80.91666667,1.375,152.0833333,48.08333333,327500,370675,26757,56949,731446,733759,57.42208333,62.97583333
2018,2,17,270.0479167,980.0833333,75.54166667,1.583333333,93.29166667,68.20833333,193645,438841,23141,141438,653498,652322,48.36541667,53.42166667
2018,2,18,268.7983333,980.1666667,54.125,1.625,91.66666667,7.916666667,183042,414096,27619,115601,614771,611115,48.73166667,54.14
2018,2,19,271.1416667,976.1666667,57.25,1.958333333,132.625,23.75,265416,419342,21490,125395,732108,729173,54.15041667,60.00458333
2018,2,20,271.4364583,972.25,57.04166667,3.25,188.125,6.666666667,222128,537663,30585,214110,740063,734608,50.17583333,56.50416667
2018,2,21,268.529125,963.9583333,47.75,4.166666667,237.2916667,13.83333333,215468,556848,33000,247475,751972,738861,47.98708333,54.20583333
2018,2,22,265.20125,966.25,44.08333333,1.291666667,111.25,0,257529,500590,39890,194002,755936,752681,51.5075,57.57333333
2018,2,23,264.3272083,961.7083333,38.58333333,1.083333333,101.5,0,317406,399898,41566,83977,761683,758167,55.57291667,61.32166667
2018,2,24,264.6020833,963.7083333,41.875,1.208333333,162.8333333,0,310890,329922,38001,36824,685147,675448,56.87208333,61.20333333
2018,2,25,266.1341667,968.2916667,42.79166667,1.333333333,174.1666667,0,254519,354140,30803,47916,629015,622325,55.36875,60.28583333
2018,2,26,268.35125,964.8333333,42.125,1.666666667,159.3333333,0,292411,474641,29709,135603,743742,746971,56.68041667,63.08541667
2018,2,27,264.7466667,961.5833333,60.125,1.625,175.625,42.70833333,344174,486469,13614,152997,776501,784305,61.68166667,68.12041667
2018,2,28,268.9964583,945.1666667,90.625,4,195.625,80.66666667,291595,526599,6487,227872,759436,771266,55.00958333,62.48708333
2018,3,1,270.8575,946.375,86,6.291666667,167.9166667,73.125,136684,556138,11987,267082,700644,689195,37.44208333,56.34041667
2018,3,2,267.385,955.5416667,87.91666667,3.166666667,163.0416667,54.79166667,185933,489168,28886,215208,687307,689576,46.81083333,55.725
2018,3,3,270.2254167,957.6666667,79.25,5.291666667,194.5833333,63.33333333,146159,588606,14307,284155,658902,655614,42.78083333,49.94416667
2018,3,4,270.6145833,956.1666667,75.33333333,3.666666667,182.5,44.375,118968,615943,28475,267965,679641,677030,29.94,48.94625
2018,3,5,268.5154167,952.625,81.375,4.416666667,207.0833333,68.54166667,133265,541809,43597,216030,658238,660960,40.99791667,56.39458333
2018,3,6,268.33,958.75,75.41666667,4.875,221.6666667,39.58333333,189644,345413,42087,78946,530045,523151,52.03625,55.23166667
2018,3,7,268.2825,966.9583333,58.70833333,3.25,220.4166667,10,267252,393744,54715,57183,710170,723422,58.65916667,56.61125
2018,3,8,269.1325,967.3333333,81.41666667,1.291666667,150.4583333,65.83333333,366762,398929,52530,77785,779385,779739,65.06375,53.59083333
2018,3,9,271.775,969.2083333,90.5,2.875,125.4166667,77.08333333,298059,389007,34611,91394,734933,721020,67.5075,49.345
2018,3,10,272.26875,963,87.29166667,4.5,176.25,67.5,266401,411611,45410,123234,676208,674201,68.69833333,38.255
2018,3,11,269.4820833,961.3333333,77.45833333,7.5,202.5,58.54166667,298946,308122,28564,65468,602229,600081,61.05291667,15.57041667
2018,3,12,270.5216667,971.625,69.375,7.208333333,220.4166667,46.66666667,299112,401046,17336,130455,708654,706067,59.70958333,45.57458333
2018,3,13,270.7958333,973.5,79.25,2.75,164.1666667,41.66666667,156874,541155,16924,169794,720246,721917,46.64875,55.29208333
2018,3,14,270.1466667,965.625,89.41666667,3.75,145.4166667,57.29166667,138593,627913,10925,270448,720222,727878,36.28375,45.53875
2018,3,15,269.5625,959.5833333,74.91666667,7,214.1666667,42.91666667,132854,647678,20727,266268,725319,721714,32.46083333,41.21375
2018,3,16,268.4441667,963.5416667,73.79166667,4.75,224.5833333,44.16666667,165249,584858,27287,213692,723345,711793,43.49958333,52.13791667
2018,3,17,267.3695833,959.6666667,81.875,4.083333333,229.1666667,48.125,144926,563725,13296,192533,648130,650188,43.87291667,51.06791667
2018,3,18,269.31125,962.0833333,59.20833333,4.541666667,251.25,18.33333333,137752,563712,25524,193812,611823,599777,37.43583333,45.62416667
2018,3,19,267.1525,965.9166667,72.75,6,249.5833333,30.41666667,140917,631858,14475,265570,703839,716641,43.74166667,51.75583333
2018,3,20,266.2525,971.5,52.875,4,221.6666667,43.95833333,143990,692955,34535,319557,764988,763962,37.30625,45.19666667
2018,3,21,267.1845833,980.0416667,43.54166667,4.375,244.5833333,2.5,154743,659112,44272,260029,766139,758646,43.91458333,51.625
2018,3,22,267.51,979.9166667,45.54166667,2.75,148.625,0,189493,588694,49366,187494,756286,747283,51.95166667,59.17875
2018,3,23,268.5416667,970.9583333,74.79166667,3.375,182.5,37.5,160209,622084,22707,259938,736257,744513,44.77833333,51.79333333
2018,3,24,268.843875,961.2916667,66.79166667,8.708333333,266.5833333,42.58333333,122375,676005,30389,326149,665030,669787,21.6625,30.06041667
2018,3,25,269.1104348,965.4782609,64.52173913,4.260869565,233.4782609,26.52173913,135883,496313,21322,192853,585113,586434,41.08695652,48.10956522
2018,3,26,270.69375,975.875,57.125,2.958333333,232.4583333,10.83333333,159580,569084,43560,184517,712541,710426,48.36041667,55.84791667
2018,3,27,273.4854167,981.9166667,51.58333333,2.75,212.0833333,6.666666667,147592,560146,49950,167929,702498,700764,45.0075,51.86291667
2018,3,28,274.7008333,976.2083333,52.125,3.291666667,190.5833333,0,138943,564023,52369,143719,677315,672864,42.48333333,49.09958333
2018,3,29,273.015,968.4166667,55.29166667,5.125,228.3333333,35.20833333,124240,569620,39648,189243,581622,595690,26.305,34.97625
2018,3,30,269.63625,963.7916667,61.66666667,7.083333333,217.5,53.95833333,103462,622674,31792,305224,548979,558032,4.18375,14.57916667
2018,3,31,269.49,969.5416667,58.79166667,5.208333333,240.8333333,29.16666667,101717,612211,44113,274795,585247,578797,12.36833333,22.33041667
2018,4,1,271.18625,973.2083333,58.08333333,1.458333333,126.5416667,0,125994,584327,11492,292515,686522,689436,35.30166667,33.99
2018,4,2,274.21875,965.9166667,50.83333333,2.458333333,109.1666667,5.625,211043,397007,10105,117281,649725,656273,50.6025,36.565
2018,4,3,273.6841667,965.7083333,69.625,5.041666667,199.1666667,58.75,135968,511368,16079,193150,603560,604577,42.42375,37.47916667
2018,4,4,272.1333333,971.125,68.33333333,7.208333333,214.1666667,41.66666667,130972,641234,33033,273420,686294,689107,29.875,38.2625
2018,4,5,272.3183333,976.0416667,62.58333333,1.291666667,68.75,0.833333333,118003,539002,50886,204105,657614,660429,40.62958333,53.02875
2018,4,6,272.7104167,968.375,69.16666667,1.583333333,167.5,25.625,227449,353093,36983,104142,631120,634951,55.6025,43.85666667
2018,4,7,270.88375,957.1666667,84.125,2.833333333,188.8333333,71.20833333,259463,424862,58579,94762,716479,716147,58.43666667,46.57
2018,4,8,270.64,965.4166667,78.5,3.375,191.4583333,40,275653,376757,48824,94910,694103,689748,62.52166667,40.495
2018,4,9,267.7929167,965.4583333,80.20833333,5.541666667,205.4166667,73.33333333,324892,382547,42362,93782,723636,727644,68.44083333,54.90166667
2018,4,10,267.6604583,951.25,87.66666667,5.083333333,205.7916667,76.75,340597,332625,45767,57640,674575,675583,71.16916667,51.61916667
2018,4,11,268.2920833,956.625,70.04166667,5.791666667,246.25,40.41666667,227207,328744,22906,105979,563078,569522,56.88791667,46.5775
2018,4,12,269.475,960.9583333,75.16666667,4.041666667,199.5833333,65.625,347864,325805,21333,45179,712429,711873,63.87583333,53.86083333
2018,4,13,270.0979167,963.4166667,73.29166667,2.916666667,198.3333333,57.08333333,241609,408345,23613,48773,709141,709949,56.4875,62.97833333
2018,4,14,271.6654167,973.1666667,67.625,1.416666667,110.8333333,24.375,158918,407101,37244,53518,627635,615766,47.75208333,54.0675
2018,4,15,272.9516667,974.125,76.16666667,3.833333333,165.8333333,35.41666667,135207,477413,27030,128448,566840,566507,36.32875,44.34708333
2018,4,16,273.30125,974.5833333,67.04166667,3.666666667,247.9166667,27.70833333,174680,521496,43334,136233,675465,673221,46.22625,53.86083333
2018,4,17,274.59,981.1666667,60.95833333,1.041666667,99.08333333,0,207474,436898,50179,70927,681985,672863,49.89208333,57.14583333
2018,4,18,277.36,981.3333333,57.08333333,1.708333333,132.0833333,2.5,170288,455871,56323,100643,677339,664951,49.16625,56.06708333
2018,4,19,277.965,980.0416667,50.08333333,2.458333333,140,1.666666667,152625,508868,55225,139582,666781,655767,44.40791667,51.73833333
2018,4,20,277.15625,978,55.125,3.416666667,95.41666667,26.66666667,148357,531073,48159,169870,657696,649933,38.74291667,45.89416667
2018,4,21,275.7333333,977,60.54166667,1.875,133.75,10.625,129479,452934,30117,129658,582850,581556,36.62125,43.70875
2018,4,22,277.6070833,974.9166667,57.04166667,1.958333333,145,2.5,131157,404385,31879,84224,542789,534536,39.21125,46.71375
2018,4,23,278.3620833,970.875,58.125,2.166666667,113.9583333,5.5,165282,409273,29088,83739,634616,629259,48.06875,55.61625
2018,4,24,278.925375,963.125,53.5,1.708333333,75.25,8.5,145168,437222,38483,102762,654958,654290,46.45583333,53.35416667
2018,4,25,280.4929167,974.875,47.75,1.666666667,147.0833333,5.833333333,146631,446567,35333,110649,655702,659231,44.06708333,51.22708333
2018,4,26,279.47875,974.875,51.625,1.875,139.5,0,159313,468941,45208,104717,655787,653650,44.79458333,52.16166667
2018,4,27,279.2529167,970.6666667,53.16666667,3.458333333,199.5,8.333333333,152568,448538,45259,80544,652018,649511,47.4875,54.175
2018,4,28,274.8645833,967.75,55.66666667,4.583333333,199.1666667,18.95833333,121432,420068,44715,99748,579723,578069,41.99375,47.93625
2018,4,29,270.0158333,966.7916667,70.25,5.708333333,217.0833333,56.875,104343,509278,35541,175532,541339,533715,25.21291667,34.14791667
2018,4,30,268.9491667,971.6666667,68.5,2.916666667,215.8333333,38.125,131129,427157,34060,109252,604981,595362,40.70458333,47.73916667
2018,5,1,270.4879167,972.2916667,63.66666667,1.75,186.7083333,20.83333333,136155,520639,9373,219145,674742,661512,40.95458333,45.83166667
2018,5,2,272.005875,965.0833333,58.5,2.583333333,180.6666667,9,288015,438240,12843,146179,788746,785223,53.03,50.1825
2018,5,3,273.3602917,930.5416667,62.91666667,2.041666667,176.7083333,27.5,193042,553079,15598,231851,728274,731639,49.36208333,47.82458333
2018,5,4,274.3108333,972.2083333,47.54166667,2.125,82.79166667,2.5,154607,512907,41702,121937,691566,674564,46.07708333,47.10958333
2018,5,5,277.2391667,973.5,51.41666667,1.625,180.2916667,3.333333333,123221,422303,48082,129974,583622,585995,43.39208333,49.47833333
2018,5,6,278.6091667,975.0833333,57.79166667,1.625,67.08333333,21.25,250464,310917,32429,78485,650205,640162,56.56208333,53.25333333
2018,5,7,277.7812917,966.3333333,68.70833333,1.333333333,71.58333333,19.16666667,239906,413826,58368,88736,710264,712298,56.78041667,61.47458333
2018,5,8,278.39875,970.9583333,67.91666667,1.291666667,97,12.5,260317,357503,51446,75896,634076,639498,61.255,61.66916667
2018,5,9,279.3602083,969.375,58.95833333,1.833333333,199.0416667,13.33333333,343402,355151,38442,77354,726268,719539,71.62333333,60.15541667
2018,5,10,279.4233333,972.2083333,49.91666667,1.708333333,44.16666667,10,289687,346111,44703,73515,670978,666117,69.94708333,57.72875
2018,5,11,278.6933333,974.7916667,57.375,2.208333333,154.5833333,14.16666667,283420,435861,13469,201771,692137,691695,58.57416667,62.13416667
2018,5,12,277.38,973.125,49.41666667,4.125,239.5833333,18.54166667,321659,374443,22644,97048,707580,706503,60.75916667,48.55583333
2018,5,13,272.895,978,41.16666667,3.458333333,285.8333333,5,128443,496190,51886,177853,538893,536455,32.72791667,41.32375
2018,5,14,275.6958333,976.9166667,45.83333333,2.708333333,212.0833333,36.04166667,150605,439996,48746,142966,638114,638116,50.06208333,57.35958333
2018,5,15,276.1641667,976.0416667,41.08333333,1.708333333,70.41666667,0.833333333,153479,470657,58831,160087,642207,646162,47.76625,55.51625
2018,5,16,278.6879167,973.9583333,45.16666667,1.791666667,92.91666667,5,146249,477256,59144,155247,655671,659720,49.53666667,56.41458333
2018,5,17,279.8233333,973.0833333,38.625,1.458333333,98.125,25.83333333,153388,442983,55663,124670,651558,655337,52.00583333,58.42708333
2018,5,18,277.8116667,973.9583333,62.75,2.333333333,110.8333333,21.25,177574,401330,43275,104797,652050,650413,54.93916667,61.18333333
2018,5,19,278.0583333,974.625,61.375,1.5,125.4166667,15,175772,355083,45374,79786,581176,581348,57.83875,63.43333333
2018,5,20,278.18375,972.7916667,54.66666667,1.958333333,126.25,31.66666667,198382,316950,32595,62477,534479,532644,56.64166667,62.95125
2018,5,21,278.3716667,970.0416667,63.375,1.791666667,122.5,36.875,267685,322595,35921,28868,632233,626360,60.2,66.46583333
2018,5,22,278.32875,972.2916667,68.125,1.291666667,87.29166667,23.54166667,276853,324119,41827,21749,654127,652336,60.73083333,66.08041667
2018,5,23,280.575,973.9166667,61.41666667,1.75,170.5,15.625,295107,330070,34541,52136,658324,661566,62.2325,67.84833333
2018,5,24,280.8270833,972.375,57.33333333,2.833333333,97.95833333,10.83333333,277629,348601,27975,102944,660485,661563,61.40458333,67.13791667
2018,5,25,276.6470833,971.3333333,79,1.75,179.375,54.58333333,280610,360801,29852,102881,654919,655412,62.04625,67.38
2018,5,26,277.4220833,971.5416667,69.58333333,1.041666667,137.375,32.70833333,250402,309108,35251,61028,581565,579537,58.40708333,63.93833333
2018,5,27,278.62375,971.625,59.91666667,2.208333333,199,13.125,217611,294280,30231,40168,537453,530812,57.39666667,63.84166667
2018,5,28,277.1194167,936.8333333,85.625,0.833333333,109.5416667,52.83333333,279047,312303,36780,75146,637489,637335,59.45,65.11916667
2018,5,29,276.2041667,971.9166667,80.45833333,1.458333333,128.7916667,41.25,301806,297507,33784,42159,649526,653663,62.71583333,67.82208333
2018,5,30,276.0529167,972.1666667,74.83333333,2.458333333,177.0833333,38.75,313932,300466,29891,56835,652788,648393,62.40166667,67.78291667
2018,5,31,278.9545833,975.4166667,61.58333333,2.041666667,169.9166667,34.79166667,294675,300691,47064,44357,639726,642215,59.91708333,65.44458333
2018,6,1,279.0894167,975.625,60.45833333,1.916666667,137.625,30.41666667,160712,402338,7266,144726,579307,580803,43.44583333,65.94583333
2018,6,2,277.7883333,975.2916667,73.29166667,2.333333333,171.75,60.83333333,281066,488368,18482,183066,801322,794277,51.89583333,63.86583333
2018,6,3,278.2983333,973.5416667,69.625,2.583333333,165.4583333,24.83333333,188313,579424,15868,271439,745340,745429,48.24958333,58.46625
2018,6,4,277.3529167,971.9583333,59.375,4.625,207.0833333,30.20833333,142212,587815,34799,205540,680901,680001,36.26083333,61.1075
2018,6,5,276.6125,971.0833333,58,3.166666667,192.0833333,37.29166667,132361,370414,46175,79702,537803,535280,45.54166667,61.62958333
2018,6,6,276.085,971.875,69.16666667,1.958333333,200.0833333,46.875,273461,300338,28588,63601,649815,650405,59.92791667,64.82208333
2018,6,7,278.2120833,974.75,60.875,2.458333333,155.625,9.166666667,243586,385413,57285,67288,704834,708791,57.94833333,64.89166667
2018,6,8,277.7370833,972.4583333,75.08333333,2.583333333,148.0833333,52.29166667,361840,355966,50296,57134,751313,756356,65.74333333,64.13625
2018,6,9,277.1554167,971.5416667,71.375,2.708333333,191.25,38.95833333,309022,381033,42935,106632,707116,703337,68.06708333,61.33041667
2018,6,10,276.2116667,971.5,69.66666667,2.791666667,201.9166667,40.41666667,212374,384322,40965,120395,591963,592711,65.1825,59.36
2018,6,11,276.723913,969.9130435,65.60869565,3.52173913,226.5217391,54.56521739,240492,483083,16413,248712,677241,675540,56.47043478,62.05434783
2018,6,12,279.1953333,973.8333333,59.625,2.041666667,229.9583333,17.5,244008,378598,22632,100382,608456,615121,58.73083333,58.57875
2018,6,13,279.96125,976.4166667,47.375,1.666666667,148.75,3.333333333,166820,466035,53032,163599,665881,667393,50.75625,56.6725
2018,6,14,280.35375,975.4166667,46,1.708333333,123.6666667,0,175808,425599,55278,109820,667445,668618,55.45375,60.92958333
2018,6,15,283.0333333,974.1666667,42.20833333,1.5,81.58333333,4.166666667,181171,418569,61365,82072,668936,666918,55.365,60.425
2018,6,16,284.88625,974.25,44.58333333,1.75,141.6666667,3.333333333,158647,400379,59072,83304,597172,604811,50.67291667,56.02875
2018,6,17,284.6366667,978.3333333,31.875,2.125,115.8333333,0,142307,431410,61394,116912,556901,559324,42.88,49.27541667
2018,6,18,285.2229167,979.75,34.70833333,2.083333333,63.29166667,0,157149,476655,55034,155343,676104,676401,52.36541667,58.95041667
2018,6,19,285.2083333,978.25,41.25,1.75,115,0,170090,460327,58040,126896,697664,698057,52.46125,59.25666667
2018,6,20,286.9425,976.75,38.875,1.375,67.08333333,8.333333333,230969,419610,55435,70689,707382,711853,58.94333333,64.7525
2018,6,21,287.7154167,976.7083333,33.66666667,1.958333333,88.75,2.5,222655,419358,54025,111075,714763,720837,58.35541667,64.58
2018,6,22,287.20125,976.25,35.875,1.333333333,134.5833333,3.333333333,211000,434001,55124,126845,715639,720808,57.25208333,63.56416667
2018,6,23,288.4783333,975.4583333,39.79166667,1.416666667,141.5833333,3.333333333,183902,386250,56336,89599,637037,645372,54.55375,59.18125
2018,6,24,288.9308333,974.6666667,35.04166667,1.416666667,130,0,197793,339849,56101,60752,595105,596260,56.76458333,61.67041667
2018,6,25,289.2008333,973.9166667,34.95833333,1.75,196.25,0.833333333,274872,363803,51000,55554,706599,716591,58.97041667,65.15416667
2018,6,26,288.4995833,974.5416667,38.08333333,2.041666667,147.375,5.833333333,290496,366663,54233,42146,740898,733090,60.05416667,66.48833333
2018,6,27,287.57125,974.5,38.70833333,2.875,171.5833333,5,278950,369695,54562,42526,731716,729745,59.96458333,66.05625
2018,6,28,286.085625,968.4583333,45,1.791666667,116.7083333,5.333333333,285336,371594,45833,61460,724385,720776,59.21166667,65.53125
2018,6,29,285.35125,967.7916667,49.75,2.125,102.9166667,15.83333333,262990,391435,54948,65965,709524,706925,59.2,65.41666667
2018,6,30,283.6658333,967.875,55.25,2.416666667,108.75,25,209858,378428,41814,87733,628376,637234,56.15666667,61.25916667
2018,7,1,283.7174583,970.125,44.33333333,3.5,197.125,27.95833333,208107,378773,7960,119096,603983,615755,42.99416667,58.98333333
2018,7,2,282.7766667,973.7083333,44.16666667,3.125,192.0833333,13.33333333,300170,478900,25529,162956,798583,802335,54.18833333,64.72291667
2018,7,3,283.8670833,975.3333333,42.375,2.083333333,111.2083333,2.5,217123,480900,37362,169367,749880,737396,49.60333333,64.93666667
2018,7,4,283.30375,974.2083333,38.95833333,3.791666667,249.5833333,5,131437,467049,17275,137902,610479,615531,39.62791667,64.89916667
2018,7,5,283.1795833,977.9583333,38.875,1.458333333,132.9166667,21.66666667,189228,381199,46061,44485,639557,643499,54.10791667,63.32958333
2018,7,6,285.0833333,978,38.375,1.875,127.9166667,5,264555,331396,34350,65138,649362,647482,60.08541667,64.45541667
2018,7,7,286.9383333,976.5,34.58333333,1.625,140,6.666666667,211883,365586,56247,73283,639006,638048,58.11125,62.59833333
2018,7,8,287.6529167,976.8333333,37.04166667,1.875,55.83333333,10,331192,389421,49038,95619,753818,756658,61.56458333,60.35125
2018,7,9,288.2395833,977.0833333,36.20833333,2.5,174.25,0,292422,380236,42441,114426,692590,691788,65.26,64.40083333
2018,7,10,288.5366667,975.7916667,35.75,2.458333333,175.8333333,0,169737,485981,43178,167095,541512,544979,54.2025,63.89
2018,7,11,287.1756522,970.8695652,35,2.782608696,168.6956522,2.608695652,285918,411845,12313,169423,676831,676778,57.82086957,64.13217391
2018,7,12,286.5929167,972.75,36.83333333,1.875,169.1666667,10,209542,414529,22179,140379,657655,646002,58.905,66.87458333
2018,7,13,287.3725,974.0416667,41.91666667,2.333333333,114.1666667,14.16666667,273249,393288,54191,93584,726208,727381,60.66291667,66.435
2018,7,14,287.9583333,975.0416667,30.08333333,2.708333333,157.0833333,0,246093,343794,55030,56652,652579,645611,59.52166667,63.85708333
2018,7,15,284.1325,975.2916667,35,3.75,210.4166667,0,211736,351683,54341,83913,591465,587273,56.71208333,61.68291667
2018,7,16,284.5016667,976.4166667,37.29166667,2.666666667,164.1666667,10,232267,436091,56904,137216,704348,700637,57.81541667,64.39916667
2018,7,17,286.49875,975.7083333,35.95833333,1.916666667,111.4166667,0,253656,396348,58889,83412,720638,728011,60.44875,66.14291667
2018,7,18,287.7745833,973,31.66666667,2.916666667,166.25,0,249974,421344,58626,96347,728345,737476,60.67458333,66.22291667
2018,7,19,286.31625,973.9166667,28.83333333,2.541666667,182.9166667,0,264654,396352,58346,77382,731375,739264,61.64125,67.42708333
2018,7,20,285.3125,972.7916667,31.20833333,3.083333333,169.7916667,10,241924,423545,56365,116809,726040,726117,59.20916667,65.27125
2018,7,21,284.1316667,973.5833333,43.5,1.875,105.8333333,2.5,206374,362960,56049,67130,639580,633874,59.0175,63.58625
2018,7,22,285.5145833,973,45.75,1.791666667,89.16666667,18.75,189692,370517,55896,62539,582135,575532,56.99458333,61.99791667
